1700201906030001|Постановление Правительства Республики Тыва от 30.05.2019 № 263 "О внесении изменений в государственную программу "Развитие информационного общества и средств массовой информации в Республике Тыва на 2014-2020 годы"|03.06.2019|http://publication.pravo.gov.ru/Document/View/1700201906030001|http://publication.pravo.gov.ru/File/GetFile/1700201906030001?type=pdf|PDF-файл: 591 Кб|18
1700201905300008|Постановление Правительства Республики Тыва от 30.05.2019 № 262 "Об итогах деятельности Министерства финансов Республики Тыва за 2018 год и о приоритетных направлениях деятельности на 2019 год"|30.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905300008|http://publication.pravo.gov.ru/File/GetFile/1700201905300008?type=pdf|PDF-файл: 322 Кб|8
1700201905300006|Постановление Правительства Республики Тыва от 30.05.2019 № 261 "Об утверждении Порядка проектирования, согласования и утверждения проектной документации на территории Республики Тыва"|30.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905300006|http://publication.pravo.gov.ru/File/GetFile/1700201905300006?type=pdf|PDF-файл: 369 Кб|9
1700201905300010|Постановление Правительства Республики Тыва от 30.05.2019 № 260 "О внесении изменения в состав коллегии Управления записи актов гражданского состояния Республики Тыва (Агентства)"|30.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905300010|http://publication.pravo.gov.ru/File/GetFile/1700201905300010?type=pdf|PDF-файл: 103 Кб|3
1700201905300009|Постановление Правительства Республики Тыва от 30.05.2019 № 259 "О внесении изменения в пункт 10 Порядка принятия решений о подготовке и реализации бюджетных инвестиций в объекты государственной собственности Республики Тыва, предоставлении субсидии из республиканского бюджета Республики Тыва на осуществление капитальных вложений в объекты капитального строительства государственной собственности Республики Тыва и приобретение объектов недвижимого имущества в государственную собственность Республики Тыва"|30.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905300009|http://publication.pravo.gov.ru/File/GetFile/1700201905300009?type=pdf|PDF-файл: 67 Кб|2
1700201905300011|Постановление Правительства Республики Тыва от 30.05.2019 № 258 "О переводе земельного участка из категории земель сельскохозяйственного назначения в категорию земель промышленности и иного специального назначения на территории муниципального района "Тес-Хемский кожуун Республики Тыва"|30.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905300011|http://publication.pravo.gov.ru/File/GetFile/1700201905300011?type=pdf|PDF-файл: 83 Кб|3
1700201905300001|Постановление Правительства Республики Тыва от 29.05.2019 № 257 "О внесении изменений в состав конкурсной комиссии по отбору лучшей муниципальной программы по реализации Стратегии государственной национальной политики Российской Федерации в Республике Тыва"|30.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905300001|http://publication.pravo.gov.ru/File/GetFile/1700201905300001?type=pdf|PDF-файл: 56 Кб|2
1700201905300002|Постановление Правительства Республики Тыва от 29.05.2019 № 256 "О внесении изменений в постановление Правительства Республики Тыва от 21 июня 2018 г. № 305"|30.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905300002|http://publication.pravo.gov.ru/File/GetFile/1700201905300002?type=pdf|PDF-файл: 183 Кб|4
1700201905300005|Постановление Правительства Республики Тыва от 29.05.2019 № 255 "О внесении изменений в Положение об оплате труда работников государственных учреждений по виду экономической деятельности "Издательская деятельность" и "Деятельность в области радиовещания и телевидения", подведомственных Министерству информатизации и связи Республики Тыва"|30.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905300005|http://publication.pravo.gov.ru/File/GetFile/1700201905300005?type=pdf|PDF-файл: 66 Кб|2
1700201905300004|Постановление Правительства Республики Тыва от 29.05.2019 № 254 "Об утверждении Порядка предоставления субсидий на возмещение части затрат на уплату процентов по инвестиционным кредитам (займам) в агропромышленном комплексе"|30.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905300004|http://publication.pravo.gov.ru/File/GetFile/1700201905300004?type=pdf|PDF-файл: 1609 Кб|24
1700201905300003|Постановление Правительства Республики Тыва от 28.05.2019 № 253 "О внесении изменений в постановление Правительства Республики Тыва от 29 декабря 2016 г. № 552"|30.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905300003|http://publication.pravo.gov.ru/File/GetFile/1700201905300003?type=pdf|PDF-файл: 58 Кб|2
1700201905300007|Распоряжение Правительства Республики Тыва от 30.05.2019 № 240-р "Об утверждении плана мероприятий ("дорожной карты") по созданию на территории Республики Тыва системы долговременного ухода за гражданами пожилого возраста и инвалидами, признанными нуждающимися в социальном обслуживании, на 2019-2021 годы"|30.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905300007|http://publication.pravo.gov.ru/File/GetFile/1700201905300007?type=pdf|PDF-файл: 531 Кб|10
1700201905280005|Постановление Правительства Республики Тыва от 27.05.2019 № 252 "О внесении изменений в состав Конкурсной комиссии по отбору претендентов на получение грантов на поддержку начинающих фермеров и на развитие семейных животноводческих ферм"|28.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905280005|http://publication.pravo.gov.ru/File/GetFile/1700201905280005?type=pdf|PDF-файл: 85 Кб|2
1700201905280001|Постановление Правительства Республики Тыва от 27.05.2019 № 251 "О внесении изменения в состав комиссии по распределению субсидий на улучшение жилищных условий граждан, проживающих в сельской местности, в том числе молодых семей и молодых специалистов"|28.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905280001|http://publication.pravo.gov.ru/File/GetFile/1700201905280001?type=pdf|PDF-файл: 81 Кб|2
1700201905280003|Постановление Правительства Республики Тыва от 27.05.2019 № 250 "О внесении изменений в пункты 17 и 28 Порядка и условий предоставления ежемесячной денежной выплаты на возмещение части затрат на обеспечение отдельных мер социальной поддержки ветеранам труда, труженикам тыла, реабилитированным лицам, лицам, признанными пострадавшими от политических репрессий, членам семей реабилитированных лиц и лиц, признанных пострадавшими от политических репрессий"|28.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905280003|http://publication.pravo.gov.ru/File/GetFile/1700201905280003?type=pdf|PDF-файл: 54 Кб|2
1700201905280002|Постановление Правительства Республики Тыва от 27.05.2019 № 249 "Об утверждении Порядка предоставления и расходования субвенций из республиканского бюджета Республики Тыва на обеспечение равной доступности услуг общественного транспорта для отдельных категорий граждан на территории Республики Тыва"|28.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905280002|http://publication.pravo.gov.ru/File/GetFile/1700201905280002?type=pdf|PDF-файл: 199 Кб|4
1700201905280006|Постановление Правительства Республики Тыва от 27.05.2019 № 248 "Об установлении величины прожиточного минимума на душу населения и по основным социально-демографическим группам населения в целом по Республике Тыва за I квартал 2019 г."|28.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905280006|http://publication.pravo.gov.ru/File/GetFile/1700201905280006?type=pdf|PDF-файл: 32 Кб|1
1700201905280004|Постановление Правительства Республики Тыва от 24.05.2019 № 246 "О внесении изменения в приложение 2а к государственной программе Республики Тыва "Развитие транспортной системы Республики Тыва на 2017-2021 годы"|28.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905280004|http://publication.pravo.gov.ru/File/GetFile/1700201905280004?type=pdf|PDF-файл: 37 Кб|1
1700201905280007|Постановление Правительства Республики Тыва от 24.05.2019 № 245 "О внесении изменения в структуру Министерства Республики Тыва по регулированию контрактной системы в сфере закупок"|28.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905280007|http://publication.pravo.gov.ru/File/GetFile/1700201905280007?type=pdf|PDF-файл: 59 Кб|3
1700201905270002|Указ Главы Республики Тыва от 23.05.2019 № 109 "О грантах Главы Республики Тыва в сфере средств массовой информации и коммуникации в 2019 году"|27.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905270002|http://publication.pravo.gov.ru/File/GetFile/1700201905270002?type=pdf|PDF-файл: 715 Кб|13
1700201905270001|Постановление Правительства Республики Тыва от 24.05.2019 № 244 "О проведении народного праздника Республики Тыва "Наадым-2019"|27.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905270001|http://publication.pravo.gov.ru/File/GetFile/1700201905270001?type=pdf|PDF-файл: 81 Кб|2
1700201905270003|Постановление Правительства Республики Тыва от 23.05.2019 № 243 "О введении режима чрезвычайной ситуации в лесах регионального характера на территории Республики Тыва"|27.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905270003|http://publication.pravo.gov.ru/File/GetFile/1700201905270003?type=pdf|PDF-файл: 203 Кб|3
1700201905240004|Закон Республики Тыва от 21.05.2019 № 504-ЗРТ "О торгово-промышленной палате Республики Тыва"|24.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905240004|http://publication.pravo.gov.ru/File/GetFile/1700201905240004?type=pdf|PDF-файл: 502 Кб|12
1700201905240003|Закон Республики Тыва от 21.05.2019 № 501-ЗРТ "О внесении изменений в Закон Республики Тыва "О градостроительной деятельности в Республике Тыва"|24.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905240003|http://publication.pravo.gov.ru/File/GetFile/1700201905240003?type=pdf|PDF-файл: 268 Кб|7
1700201905240002|Закон Республики Тыва от 21.05.2019 № 499-ЗРТ "Об обеспечении доступа к информации о деятельности мировых судей Республики Тыва"|24.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905240002|http://publication.pravo.gov.ru/File/GetFile/1700201905240002?type=pdf|PDF-файл: 249 Кб|6
1700201905240001|Закон Республики Тыва от 21.05.2019 № 498-ЗРТ "О внесении изменений в Закон Республики Тыва "О добровольной пожарной охране в Республике Тыва"|24.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905240001|http://publication.pravo.gov.ru/File/GetFile/1700201905240001?type=pdf|PDF-файл: 95 Кб|3
1700201905240005|Закон Республики Тыва от 21.05.2019 № 494-ЗРТ "О внесении изменения в статью 4 Закона Республики Тыва "О прожиточном минимуме в Республике Тыва"|24.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905240005|http://publication.pravo.gov.ru/File/GetFile/1700201905240005?type=pdf|PDF-файл: 55 Кб|2
1700201905220001|Постановление Правительства Республики Тыва от 20.05.2019 № 240 "Об утверждении Положения о предоставлении субсидий из республиканского бюджета Республики Тыва аккредитованным спортивным федерациям Республики Тыва"|22.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905220001|http://publication.pravo.gov.ru/File/GetFile/1700201905220001?type=pdf|PDF-файл: 679 Кб|13
1700201905220003|Постановление Правительства Республики Тыва от 20.05.2019 № 239 "О порядке передачи архивных документов, находящихся в государственной собственности Республики Тыва, в собственность Российской Федерации, других субъектов Российской Федерации и (или) муниципальных образований"|22.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905220003|http://publication.pravo.gov.ru/File/GetFile/1700201905220003?type=pdf|PDF-файл: 168 Кб|3
1700201905220002|Распоряжение Правительства Республики Тыва от 20.05.2019 № 231-р "О сроках начала и окончания навигации для маломерных судов в Республике Тыва"|22.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905220002|http://publication.pravo.gov.ru/File/GetFile/1700201905220002?type=pdf|PDF-файл: 34 Кб|1
1700201905210001|Распоряжение Главы Республики Тыва от 13.05.2019 № 164-РГ "О внесении изменений в распоряжение Главы Республики Тыва от 1 августа 2017 г. № 247-РГ"|21.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905210001|http://publication.pravo.gov.ru/File/GetFile/1700201905210001?type=pdf|PDF-файл: 196 Кб|5
1700201905170001|Постановление Правительства Республики Тыва от 16.05.2019 № 237 "Об отчете Министерства топлива и энергетики Республики Тыва об итогах деятельности за 2018 год и о приоритетных направлениях деятельности на 2019 год"|17.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905170001|http://publication.pravo.gov.ru/File/GetFile/1700201905170001?type=pdf|PDF-файл: 277 Кб|6
1700201905170002|Постановление Правительства Республики Тыва от 16.05.2019 № 236 "О внесении изменения в пункт 7 Положения о Министерстве земельных и имущественных отношений Республики Тыва и создании государственного бюджетного учреждения Республики Тыва "Центр государственной кадастровой оценки"|17.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905170002|http://publication.pravo.gov.ru/File/GetFile/1700201905170002?type=pdf|PDF-файл: 116 Кб|3
1700201905160004|Закон Республики Тыва от 14.05.2019 № 503-ЗРТ "О внесении изменений в Закон Республики Тыва "Об установлении порядка заготовки и сбора недревесных лесных ресурсов, порядка заготовки пищевых лесных ресурсов и сбора лекарственных растений гражданами для собственных нужд на территории Республики Тыва"|16.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905160004|http://publication.pravo.gov.ru/File/GetFile/1700201905160004?type=pdf|PDF-файл: 49 Кб|2
1700201905160002|Закон Республики Тыва от 14.05.2019 № 502-ЗРТ "О внесении изменений в Закон Республики Тыва "Об автомобильных дорогах и о дорожной деятельности в Республике Тыва"|16.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905160002|http://publication.pravo.gov.ru/File/GetFile/1700201905160002?type=pdf|PDF-файл: 181 Кб|4
1700201905160001|Закон Республики Тыва от 14.05.2019 № 500-ЗРТ "О внесении изменений в Закон Республики Тыва "О физической культуре и спорте в Республике Тыва"|16.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905160001|http://publication.pravo.gov.ru/File/GetFile/1700201905160001?type=pdf|PDF-файл: 86 Кб|3
1700201905160005|Закон Республики Тыва от 14.05.2019 № 497-ЗРТ "О внесении изменения в статью 14.5 Закона Республики  Тыва "Кодекс Республики Тыва об административных правонарушениях"|16.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905160005|http://publication.pravo.gov.ru/File/GetFile/1700201905160005?type=pdf|PDF-файл: 47 Кб|2
1700201905160006|Закон Республики Тыва от 14.05.2019 № 496-ЗРТ "О признании утратившим силу Закона Республики Тыва "Об отдельных мерах по совершенствованию правового положения государственных учреждений Республики Тыва в переходный период"|16.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905160006|http://publication.pravo.gov.ru/File/GetFile/1700201905160006?type=pdf|PDF-файл: 31 Кб|1
1700201905160003|Закон Республики Тыва от 14.05.2019 № 495-ЗРТ "О внесении изменений в статьи 4 и 8 Закона Республики Тыва "Об охране здоровья граждан в Республике Тыва"|16.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905160003|http://publication.pravo.gov.ru/File/GetFile/1700201905160003?type=pdf|PDF-файл: 48 Кб|2
1700201905150003|Постановление Правительства Республики Тыва от 14.05.2019 № 234 "О внесении изменений в государственную программу Республики Тыва "Развитие образования и науки на 2014-2025 годы"|15.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905150003|http://publication.pravo.gov.ru/File/GetFile/1700201905150003?type=pdf|PDF-файл: 8273 Кб|222
1700201905150005|Постановление Правительства Республики Тыва от 14.05.2019 № 233 "О внесении изменения в краткосрочный план реализации региональной программы "Капитальный ремонт общего имущества в многоквартирных домах, расположенных на территории Республики Тыва, на 2014-2043 годы" на 2017-2019 годы"|15.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905150005|http://publication.pravo.gov.ru/File/GetFile/1700201905150005?type=pdf|PDF-файл: 1409 Кб|21
1700201905150001|Постановление Правительства Республики Тыва № 232 "О внесении изменений в региональную программу "Капитальный ремонт общего имущества в многоквартирных домах, расположенных на территории Республики Тыва, на 2014-2043 годы"|15.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905150001|http://publication.pravo.gov.ru/File/GetFile/1700201905150001?type=pdf|PDF-файл: 7396 Кб|127
1700201905150002|Постановление Правительства Республики Тыва от 14.05.2019 № 231 "Об определении Министерства экономики Республики Тыва уполномоченным органом исполнительной власти Республики Тыва для осуществления координации деятельности управляющих компаний и ведения реестра промышленных парков и резидентов промышленных парков в Республике Тыва и о внесении изменений в Положение о Министерстве экономики Республики Тыва"|15.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905150002|http://publication.pravo.gov.ru/File/GetFile/1700201905150002?type=pdf|PDF-файл: 60 Кб|2
1700201905150004|Постановление Правительства Республики Тыва от 14.05.2019 № 230 "О внесении изменений в государственную программу Республики Тыва "Противодействие незаконному обороту наркотиков в Республике Тыва на 2017-2020 годы"|15.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905150004|http://publication.pravo.gov.ru/File/GetFile/1700201905150004?type=pdf|PDF-файл: 286 Кб|5
1700201905150006|Постановление Правительства Республики Тыва от 14.05.2019 № 229 "О внесении изменений в Перечень органов исполнительной власти Республики Тыва, ответственных за мониторинг значений эффективности деятельности органов местного самоуправления городских округов и муниципальных районов"|15.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905150006|http://publication.pravo.gov.ru/File/GetFile/1700201905150006?type=pdf|PDF-файл: 328 Кб|7
1700201905140001|Постановление Правительства Республики Тыва от 13.05.2019 № 228 "Об утверждении Перечня сельскохозяйственных организаций, крестьянских фермерских хозяйств, научных организаций, профессиональных образовательных организаций и образовательных организаций высшего образования для предоставления субсидии из федерального бюджета бюджету Республики Тыва на содержание племенного маточного поголовья сельскохозяйственных животных в 2019 году"|14.05.2019|http://publication.pravo.gov.ru/Document/View/1700201905140001|http://publication.pravo.gov.ru/File/GetFile/1700201905140001?type=pdf|PDF-файл: 179 Кб|3
